order_id,customer_id,order_date,order_amount,order_status,product_category
O004781,C00787,2024-09-16,171.13,completed,Home
O004782,C00788,2024-09-26,127.95,completed,Beauty
O004783,C00788,2024-09-30,118.21,completed,Clothing
O004784,C00788,2024-07-29,146.5,completed,Beauty
O004785,C00788,2024-08-02,74.01,returned,Beauty
O004786,C00788,2024-06-29,84.1,delivered,Beauty
O004787,C00788,2024-04-28,141.57,completed,Beauty
O004788,C00789,2024-11-20,61.28,returned,Electronics
O004789,C00790,2024-12-08,85.07,completed,Home
O004790,C00790,2024-11-09,233.79,completed,Clothing
O004791,C00790,2024-11-15,209.55,completed,Home
O004792,C00790,2024-08-29,173.86,completed,Beauty
O004793,C00790,2024-09-04,97.4,returned,Sports
O004794,C00790,2024-07-21,110.22,returned,Beauty
O004795,C00790,2024-08-14,150.64,completed,Books
O004796,C00790,2024-06-28,210.58,returned,Electronics
O004797,C00790,2024-08-06,160.96,completed,Clothing
O004798,C00790,2024-04-28,115.44,completed,Books
O004799,C00791,2024-05-17,38.78,completed,Home
O004800,C00791,2024-04-07,43.2,delivered,Sports
O004801,C00792,2024-08-27,123.98,delivered,Beauty
O004802,C00792,2024-08-13,141.49,completed,Books
O004803,C00792,2024-07-01,67.28,completed,Home
O004804,C00792,2024-07-09,121.99,completed,Books
O004805,C00792,2024-07-04,126.41,completed,Sports
O004806,C00792,2024-06-25,83.51,delivered,Sports
O004807,C00793,2024-11-15,263.43,completed,Home
O004808,C00793,2024-10-06,179.2,completed,Sports
O004809,C00793,2024-09-29,272.96,completed,Electronics
O004810,C00793,2024-08-17,247.0,returned,Books
O004811,C00793,2024-08-03,117.69,completed,Electronics
O004812,C00793,2024-07-11,190.11,completed,Sports
O004813,C00793,2024-05-24,239.18,completed,Sports
O004814,C00793,2024-04-30,221.36,delivered,Sports
O004815,C00793,2024-06-26,101.95,completed,Electronics
O004816,C00794,2024-08-14,102.81,completed,Electronics
O004817,C00794,2024-07-15,59.07,completed,Electronics
O004818,C00795,2024-12-11,110.93,delivered,Home
O004819,C00795,2024-11-28,55.84,returned,Beauty
O004820,C00796,2024-11-02,128.04,completed,Clothing
O004821,C00796,2024-11-05,66.89,completed,Home
O004822,C00796,2024-09-23,102.34,completed,Beauty
O004823,C00796,2024-10-10,56.32,delivered,Clothing
O004824,C00797,2024-11-07,53.56,returned,Home
O004825,C00797,2024-11-17,67.73,completed,Clothing
O004826,C00797,2024-09-15,93.33,completed,Home
O004827,C00797,2024-08-28,141.91,completed,Clothing
O004828,C00797,2024-09-12,125.71,returned,Books
O004829,C00797,2024-06-16,175.3,delivered,Beauty
O004830,C00797,2024-09-14,169.95,delivered,Clothing
O004831,C00798,2024-11-22,159.31,completed,Clothing
O004832,C00798,2024-11-18,233.07,completed,Beauty
O004833,C00798,2024-10-27,98.62,completed,Sports
O004834,C00798,2024-09-05,161.62,completed,Home
O004835,C00798,2024-10-12,121.91,completed,Clothing
O004836,C00798,2024-09-21,87.37,completed,Clothing
O004837,C00798,2024-07-28,180.65,completed,Home
O004838,C00799,2024-11-14,66.17,completed,Clothing
O004839,C00799,2024-10-13,117.61,delivered,Beauty
O004840,C00799,2024-09-11,161.22,returned,Books
O004841,C00799,2024-09-15,167.21,delivered,Electronics
O004842,C00799,2024-10-21,132.83,returned,Home
O004843,C00799,2024-09-09,135.36,completed,Beauty
O004844,C00799,2024-05-09,193.89,completed,Books
O004845,C00800,2024-10-29,58.61,completed,Home
O004846,C00800,2024-11-05,33.29,completed,Electronics
O004847,C00800,2024-09-22,20.39,completed,Electronics
O004848,C00800,2024-10-01,21.42,completed,Electronics
O004849,C00800,2024-09-20,18.1,delivered,Sports
O004850,C00800,2024-07-21,31.11,completed,Clothing
O004851,C00801,2024-11-16,271.87,completed,Clothing
O004852,C00801,2024-11-17,109.36,completed,Sports
O004853,C00801,2024-10-21,82.05,completed,Clothing
O004854,C00801,2024-09-28,168.28,completed,Clothing
O004855,C00801,2024-10-04,273.12,completed,Electronics
O004856,C00801,2024-08-25,123.4,completed,Beauty
O004857,C00801,2024-06-20,94.9,returned,Electronics
O004858,C00801,2024-06-13,252.33,completed,Electronics
O004859,C00801,2024-05-31,268.3,completed,Beauty
O004860,C00801,2024-04-07,214.19,completed,Clothing
O004861,C00801,2024-01-14,244.65,completed,Home
O004862,C00801,2024-03-10,161.44,completed,Electronics
O004863,C00801,2024-05-15,280.25,returned,Sports
O004864,C00802,2024-11-03,50.8,completed,Clothing
O004865,C00802,2024-10-31,20.84,returned,Clothing
O004866,C00802,2024-10-17,16.35,completed,Beauty
O004867,C00802,2024-10-04,57.33,delivered,Books
O004868,C00802,2024-06-22,59.97,completed,Electronics
O004869,C00802,2024-05-29,45.88,completed,Books
O004870,C00802,2024-08-10,24.63,completed,Electronics
O004871,C00802,2024-05-13,50.72,returned,Beauty
O004872,C00802,2024-06-18,43.03,delivered,Beauty
O004873,C00802,2024-02-09,48.81,completed,Beauty
O004874,C00802,2024-02-21,41.8,completed,Home
O004875,C00802,2023-12-26,23.02,completed,Sports
O004876,C00802,2024-04-12,56.28,completed,Beauty
O004877,C00803,2024-11-19,198.1,completed,Clothing
O004878,C00803,2024-09-27,229.08,returned,Clothing
O004879,C00803,2024-09-24,191.27,completed,Clothing
O004880,C00803,2024-10-08,149.66,completed,Sports
O004881,C00803,2024-07-09,231.38,completed,Beauty
O004882,C00803,2024-07-27,236.77,delivered,Books
O004883,C00803,2024-08-21,288.37,completed,Clothing
O004884,C00803,2024-04-10,121.28,delivered,Electronics
O004885,C00803,2024-07-22,101.94,completed,Electronics
O004886,C00803,2024-08-16,106.23,completed,Sports
O004887,C00803,2024-08-08,131.86,completed,Books
O004888,C00804,2024-11-09,55.91,delivered,Electronics
O004889,C00804,2024-10-13,55.82,completed,Beauty
O004890,C00804,2024-11-08,53.15,completed,Home
O004891,C00804,2024-08-08,11.8,returned,Clothing
O004892,C00804,2024-08-10,17.55,completed,Sports
O004893,C00804,2024-08-12,44.72,completed,Sports
O004894,C00804,2024-07-16,46.76,completed,Beauty
O004895,C00804,2024-08-30,18.63,completed,Beauty
O004896,C00804,2024-06-08,47.42,completed,Clothing
O004897,C00804,2024-04-16,32.72,completed,Electronics
O004898,C00804,2024-05-26,52.86,completed,Clothing
O004899,C00804,2024-07-19,28.78,completed,Books
O004900,C00804,2024-02-24,44.25,completed,Sports
O004901,C00805,2024-08-14,61.16,completed,Books
O004902,C00805,2024-07-18,40.17,delivered,Clothing
O004903,C00805,2024-07-30,147.38,completed,Home
O004904,C00805,2024-06-19,136.49,completed,Home
O004905,C00805,2024-06-01,132.47,completed,Sports
O004906,C00806,2024-11-13,59.75,completed,Beauty
O004907,C00806,2024-12-01,102.4,completed,Home
O004908,C00806,2024-10-05,98.94,returned,Home
O004909,C00807,2024-10-28,272.49,completed,Books
O004910,C00807,2024-10-14,189.3,delivered,Books
O004911,C00807,2024-10-09,167.4,returned,Books
O004912,C00807,2024-09-26,115.19,delivered,Books
O004913,C00807,2024-09-02,171.11,completed,Clothing
O004914,C00807,2024-06-09,282.68,completed,Home
O004915,C00807,2024-08-10,115.2,completed,Sports
O004916,C00808,2024-12-16,97.72,completed,Home
O004917,C00808,2024-11-15,98.42,delivered,Clothing
O004918,C00808,2024-12-06,223.91,delivered,Books
O004919,C00808,2024-11-09,113.2,completed,Electronics
O004920,C00808,2024-11-10,150.97,completed,Clothing
O004921,C00808,2024-10-30,113.36,completed,Home
O004922,C00808,2024-06-04,168.49,completed,Clothing
O004923,C00808,2024-06-24,227.04,completed,Books
O004924,C00809,2024-11-12,143.36,completed,Books
O004925,C00809,2024-10-11,193.09,completed,Beauty
O004926,C00809,2024-10-01,61.4,returned,Home
O004927,C00809,2024-08-21,127.16,returned,Books
O004928,C00809,2024-08-20,100.95,completed,Clothing
O004929,C00809,2024-09-22,83.46,delivered,Electronics
O004930,C00809,2024-09-28,90.89,delivered,Clothing
O004931,C00810,2024-12-18,260.16,completed,Clothing
O004932,C00810,2024-12-01,100.76,completed,Electronics
O004933,C00810,2024-10-14,244.82,delivered,Books
O004934,C00810,2024-11-06,236.47,delivered,Clothing
O004935,C00810,2024-09-16,199.56,delivered,Beauty
O004936,C00810,2024-07-21,145.55,completed,Electronics
O004937,C00810,2024-05-25,104.14,completed,Home
O004938,C00810,2024-05-22,198.19,completed,Home
O004939,C00810,2024-07-15,245.02,returned,Electronics
O004940,C00810,2024-09-11,254.81,completed,Sports
O004941,C00810,2024-05-06,281.42,completed,Beauty
O004942,C00810,2024-03-22,195.37,completed,Home
O004943,C00810,2023-11-30,152.0,returned,Beauty
O004944,C00810,2024-01-20,141.99,completed,Books
O004945,C00810,2024-02-25,250.52,completed,Sports
O004946,C00810,2023-12-14,239.33,completed,Home
O004947,C00810,2023-08-11,119.66,delivered,Clothing
O004948,C00811,2024-10-11,71.72,completed,Clothing
O004949,C00811,2024-10-15,52.57,returned,Electronics
O004950,C00811,2024-10-11,92.65,delivered,Home
O004951,C00811,2024-07-30,82.54,completed,Home
O004952,C00811,2024-06-25,122.84,delivered,Sports
O004953,C00811,2024-08-19,63.51,delivered,Beauty
O004954,C00811,2024-07-29,173.81,completed,Sports
O004955,C00811,2024-03-24,139.11,delivered,Home
O004956,C00811,2024-03-23,153.6,completed,Books
O004957,C00812,2024-10-04,61.91,returned,Sports
O004958,C00812,2024-10-15,46.27,completed,Beauty
O004959,C00812,2024-08-15,42.3,returned,Books
O004960,C00813,2024-12-08,35.61,completed,Clothing
O004961,C00814,2024-11-16,19.67,completed,Clothing
O004962,C00814,2024-11-10,10.19,returned,Electronics
O004963,C00814,2024-09-26,50.48,completed,Clothing
O004964,C00814,2024-08-21,54.96,delivered,Books
O004965,C00814,2024-10-17,56.77,delivered,Books
O004966,C00814,2024-08-27,56.25,delivered,Clothing
O004967,C00814,2024-05-06,48.37,completed,Electronics
O004968,C00815,2024-12-01,92.78,completed,Beauty
O004969,C00815,2024-10-21,69.25,completed,Clothing
O004970,C00816,2024-11-16,119.36,completed,Sports
O004971,C00817,2024-08-26,114.05,completed,Clothing
O004972,C00817,2024-07-29,84.83,returned,Electronics
O004973,C00817,2024-06-15,76.98,completed,Books
O004974,C00817,2024-05-31,140.44,completed,Clothing
O004975,C00817,2024-06-09,90.04,completed,Beauty
O004976,C00817,2024-05-02,146.16,completed,Electronics
O004977,C00818,2024-12-02,113.02,completed,Clothing
O004978,C00818,2024-11-12,118.86,completed,Electronics
O004979,C00819,2024-08-28,120.42,completed,Home
O004980,C00819,2024-08-23,90.72,delivered,Books
O004981,C00819,2024-08-16,98.12,completed,Books
O004982,C00819,2024-05-17,42.18,completed,Beauty
O004983,C00819,2024-06-16,50.45,completed,Beauty
O004984,C00819,2024-04-22,130.81,completed,Electronics
O004985,C00820,2024-11-24,52.82,completed,Clothing
O004986,C00820,2024-09-29,13.75,completed,Beauty
O004987,C00820,2024-09-12,57.83,completed,Beauty
O004988,C00820,2024-08-25,44.74,completed,Sports
O004989,C00820,2024-08-26,38.98,delivered,Books
O004990,C00820,2024-08-06,37.05,completed,Home
O004991,C00820,2024-05-24,18.91,returned,Electronics
O004992,C00820,2024-08-11,45.07,completed,Home
O004993,C00820,2024-03-14,57.67,completed,Sports
O004994,C00820,2024-05-23,48.19,delivered,Home
O004995,C00820,2024-03-25,51.47,completed,Home
O004996,C00820,2024-04-17,20.21,delivered,Sports
O004997,C00820,2024-05-08,27.17,completed,Sports
O004998,C00821,2024-09-23,144.24,completed,Beauty
O004999,C00821,2024-08-10,94.68,completed,Sports
O005000,C00821,2024-09-14,116.76,returned,Beauty
O005001,C00821,2024-08-19,164.72,completed,Beauty
O005002,C00821,2024-06-13,198.27,completed,Electronics
O005003,C00821,2024-04-27,136.11,completed,Beauty
O005004,C00822,2024-11-25,201.71,delivered,Beauty
O005005,C00822,2024-10-27,230.92,completed,Home
O005006,C00822,2024-09-21,230.83,delivered,Home
O005007,C00822,2024-09-05,140.68,delivered,Clothing
O005008,C00822,2024-07-06,213.82,delivered,Home
O005009,C00822,2024-09-08,170.41,completed,Home
O005010,C00823,2024-11-14,86.69,completed,Beauty
O005011,C00823,2024-10-19,82.34,delivered,Electronics
O005012,C00824,2024-10-30,137.64,completed,Home
O005013,C00824,2024-10-26,97.41,delivered,Clothing
O005014,C00824,2024-08-30,170.93,completed,Home
O005015,C00824,2024-10-03,67.74,completed,Clothing
O005016,C00824,2024-08-24,70.93,completed,Electronics
O005017,C00824,2024-06-25,110.03,delivered,Sports
O005018,C00824,2024-09-09,52.71,delivered,Clothing
O005019,C00825,2024-03-06,40.21,delivered,Electronics
O005020,C00825,2024-02-02,37.72,delivered,Sports
O005021,C00825,2024-02-17,89.99,completed,Home
O005022,C00826,2024-11-20,50.74,delivered,Clothing
O005023,C00826,2024-10-23,39.75,completed,Home
O005024,C00826,2024-11-08,37.67,completed,Clothing
O005025,C00826,2024-11-10,17.47,completed,Home
O005026,C00826,2024-10-31,12.36,completed,Electronics
O005027,C00826,2024-07-26,46.01,returned,Beauty
O005028,C00826,2024-09-16,39.61,delivered,Home
O005029,C00826,2024-04-20,20.17,completed,Beauty
O005030,C00826,2024-07-10,14.85,completed,Sports
O005031,C00826,2024-07-25,51.27,delivered,Books
O005032,C00826,2024-01-30,54.86,completed,Beauty
O005033,C00826,2024-05-01,38.47,delivered,Beauty
O005034,C00827,2024-12-09,106.03,completed,Clothing
O005035,C00827,2024-11-23,273.2,completed,Electronics
O005036,C00827,2024-11-25,218.83,completed,Beauty
O005037,C00827,2024-10-13,275.48,completed,Electronics
O005038,C00827,2024-10-21,139.7,completed,Home
O005039,C00827,2024-09-06,108.94,delivered,Electronics
O005040,C00827,2024-07-22,186.47,returned,Home
O005041,C00827,2024-07-04,202.9,completed,Home
O005042,C00827,2024-08-29,146.19,completed,Beauty
O005043,C00827,2024-08-25,253.23,completed,Electronics
O005044,C00827,2024-06-30,280.24,delivered,Sports
O005045,C00827,2024-05-22,271.89,completed,Home
O005046,C00827,2024-01-27,248.99,completed,Clothing
O005047,C00827,2024-06-19,213.98,completed,Clothing
O005048,C00827,2024-04-23,285.01,returned,Books
O005049,C00827,2024-03-04,176.71,completed,Home
O005050,C00827,2023-11-10,147.61,completed,Home
O005051,C00828,2024-11-21,252.8,completed,Sports
O005052,C00828,2024-11-18,212.17,completed,Clothing
O005053,C00828,2024-11-10,266.58,completed,Sports
O005054,C00828,2024-10-15,148.76,completed,Electronics
O005055,C00828,2024-10-16,143.24,returned,Home
O005056,C00828,2024-08-29,102.36,returned,Sports
O005057,C00828,2024-09-29,80.73,completed,Beauty
O005058,C00828,2024-09-01,224.85,completed,Electronics
O005059,C00828,2024-03-24,251.41,completed,Books
O005060,C00828,2024-08-08,219.33,completed,Beauty
O005061,C00828,2024-07-25,173.63,completed,Sports
O005062,C00828,2024-03-13,200.03,completed,Sports
O005063,C00828,2024-02-19,202.25,returned,Books
O005064,C00828,2024-02-22,201.91,completed,Clothing
O005065,C00829,2024-09-27,58.73,completed,Clothing
O005066,C00829,2024-08-12,134.51,completed,Beauty
O005067,C00829,2024-09-02,147.52,completed,Beauty
O005068,C00829,2024-07-21,107.64,completed,Electronics
O005069,C00829,2024-08-20,76.96,completed,Sports
O005070,C00829,2024-08-05,79.96,delivered,Electronics
O005071,C00830,2024-12-02,57.65,completed,Clothing
O005072,C00830,2024-10-19,62.95,completed,Home
O005073,C00831,2024-12-03,115.75,delivered,Books
O005074,C00831,2024-10-16,177.98,completed,Electronics
O005075,C00831,2024-09-24,67.86,delivered,Home
O005076,C00831,2024-08-15,170.87,delivered,Beauty
O005077,C00831,2024-10-08,88.99,delivered,Clothing
O005078,C00831,2024-10-14,100.01,completed,Sports
O005079,C00831,2024-05-30,54.54,completed,Electronics
O005080,C00831,2024-05-21,82.67,completed,Electronics
O005081,C00831,2024-03-31,80.16,returned,Sports
O005082,C00831,2024-04-13,197.06,completed,Electronics
O005083,C00832,2024-04-16,119.54,completed,Sports
O005084,C00832,2024-04-18,95.84,completed,Beauty
O005085,C00832,2024-02-03,111.78,completed,Home
O005086,C00832,2024-01-22,106.52,completed,Books
O005087,C00832,2024-03-15,90.75,completed,Beauty
O005088,C00832,2023-12-26,103.12,returned,Clothing
O005089,C00832,2023-12-11,144.76,completed,Sports
O005090,C00833,2024-12-11,80.81,completed,Home
O005091,C00834,2024-09-19,78.2,completed,Beauty
O005092,C00834,2024-08-24,63.14,completed,Beauty
O005093,C00834,2024-07-28,190.03,delivered,Beauty
O005094,C00834,2024-06-21,189.82,completed,Clothing
O005095,C00834,2024-07-30,172.04,completed,Sports
O005096,C00834,2024-06-11,183.3,returned,Beauty
O005097,C00834,2024-05-30,195.75,completed,Electronics
O005098,C00835,2024-11-05,208.88,completed,Books
O005099,C00835,2024-11-11,104.68,delivered,Sports
O005100,C00835,2024-08-25,154.86,completed,Sports
O005101,C00835,2024-10-22,196.88,completed,Books
O005102,C00835,2024-07-16,154.88,completed,Books
O005103,C00835,2024-09-13,198.87,completed,Books
O005104,C00835,2024-05-14,143.91,completed,Clothing
O005105,C00835,2024-04-01,144.86,completed,Books
O005106,C00835,2024-04-26,250.83,completed,Sports
O005107,C00835,2024-02-15,286.62,returned,Sports
O005108,C00835,2024-02-12,180.72,completed,Beauty
O005109,C00835,2024-06-23,203.43,completed,Beauty
O005110,C00835,2024-02-09,219.72,delivered,Home
O005111,C00835,2023-10-24,107.81,delivered,Books
O005112,C00835,2024-05-11,265.37,completed,Clothing
O005113,C00836,2024-11-10,146.88,completed,Books
O005114,C00836,2024-10-11,129.2,returned,Books
O005115,C00836,2024-10-26,156.6,completed,Sports
O005116,C00836,2024-08-17,74.38,delivered,Beauty
O005117,C00837,2024-11-01,188.93,delivered,Sports
O005118,C00837,2024-10-03,187.39,completed,Home
O005119,C00837,2024-09-30,168.49,completed,Beauty
O005120,C00837,2024-07-31,164.08,completed,Sports
O005121,C00838,2024-11-24,14.15,returned,Clothing
O005122,C00838,2024-10-08,11.48,delivered,Sports
O005123,C00838,2024-09-25,47.6,delivered,Electronics
O005124,C00838,2024-10-18,38.91,delivered,Beauty
O005125,C00838,2024-07-04,36.94,completed,Home
O005126,C00838,2024-10-06,54.38,completed,Books
O005127,C00838,2024-05-05,41.51,completed,Electronics
O005128,C00838,2024-05-28,33.4,completed,Home
O005129,C00838,2024-06-20,17.39,completed,Beauty
O005130,C00838,2024-04-02,20.39,completed,Electronics
O005131,C00838,2024-03-12,51.45,completed,Books
