session_id,customer_id,visit_date,page_views
S0007721,C00599,2024-10-09,14
S0007722,C00600,2024-11-22,10
S0007723,C00600,2024-12-05,5
S0007724,C00600,2022-10-25,9
S0007725,C00600,2022-07-05,2
S0007726,C00600,2023-07-14,5
S0007727,C00600,2022-02-03,15
S0007728,C00600,2022-07-08,2
S0007729,C00600,2022-06-29,12
S0007730,C00600,2024-05-07,8
S0007731,C00600,2023-03-31,19
S0007732,C00600,2022-07-22,17
S0007733,C00600,2022-03-26,16
S0007734,C00600,2023-12-14,16
S0007735,C00600,2024-02-21,9
S0007736,C00600,2023-08-13,20
S0007737,C00600,2023-02-23,6
S0007738,C00600,2022-10-27,19
S0007739,C00600,2023-02-06,7
S0007740,C00600,2022-03-09,16
S0007741,C00600,2023-09-26,6
S0007742,C00600,2023-01-27,5
S0007743,C00601,2023-05-16,3
S0007744,C00601,2022-03-22,10
S0007745,C00601,2022-04-19,14
S0007746,C00601,2023-09-04,9
S0007747,C00601,2022-03-17,14
S0007748,C00601,2023-02-17,15
S0007749,C00601,2022-10-11,3
S0007750,C00601,2023-03-09,14
S0007751,C00601,2024-05-31,4
S0007752,C00601,2024-02-01,20
S0007753,C00601,2022-12-22,18
S0007754,C00601,2022-11-29,6
S0007755,C00601,2023-07-10,19
S0007756,C00601,2024-06-06,8
S0007757,C00601,2024-12-04,6
S0007758,C00601,2024-01-22,13
S0007759,C00601,2024-06-22,4
S0007760,C00601,2024-05-05,20
S0007761,C00602,2022-06-10,15
S0007762,C00602,2023-10-14,12
S0007763,C00602,2023-08-21,3
S0007764,C00602,2023-05-12,7
S0007765,C00602,2022-03-07,17
S0007766,C00602,2022-08-10,12
S0007767,C00602,2022-05-19,3
S0007768,C00602,2023-04-12,1
S0007769,C00602,2022-03-20,3
S0007770,C00602,2022-03-24,11
S0007771,C00602,2022-08-19,4
S0007772,C00602,2023-06-04,9
S0007773,C00602,2023-03-28,10
S0007774,C00602,2022-10-09,9
S0007775,C00602,2023-07-11,3
S0007776,C00602,2023-11-22,13
S0007777,C00602,2022-09-10,7
S0007778,C00602,2024-01-10,10
S0007779,C00602,2024-02-27,13
S0007780,C00602,2023-02-08,19
S0007781,C00603,2024-06-22,7
S0007782,C00604,2024-07-31,11
S0007783,C00604,2024-06-10,11
S0007784,C00604,2024-05-07,4
S0007785,C00604,2022-05-29,3
S0007786,C00604,2022-12-19,20
S0007787,C00604,2023-08-27,19
S0007788,C00604,2022-01-11,10
S0007789,C00604,2022-03-28,3
S0007790,C00604,2022-10-22,16
S0007791,C00604,2022-10-09,10
S0007792,C00604,2022-08-18,20
S0007793,C00604,2024-10-08,12
S0007794,C00604,2022-03-02,5
S0007795,C00604,2024-11-08,18
S0007796,C00604,2024-07-26,7
S0007797,C00604,2023-05-15,18
S0007798,C00604,2022-05-15,15
S0007799,C00605,2023-12-17,10
S0007800,C00605,2023-12-26,14
S0007801,C00605,2023-01-05,15
S0007802,C00605,2024-01-01,15
S0007803,C00605,2024-08-29,15
S0007804,C00605,2024-08-08,18
S0007805,C00605,2023-02-07,6
S0007806,C00605,2022-05-28,17
S0007807,C00605,2024-03-02,15
S0007808,C00606,2023-02-24,15
S0007809,C00606,2022-10-31,13
S0007810,C00606,2023-10-10,14
S0007811,C00606,2024-12-14,7
S0007812,C00606,2024-07-13,6
S0007813,C00606,2022-04-22,2
S0007814,C00606,2023-08-15,11
S0007815,C00607,2024-03-17,12
S0007816,C00607,2024-01-01,20
S0007817,C00607,2022-05-12,11
S0007818,C00608,2024-08-18,18
S0007819,C00608,2022-10-26,15
S0007820,C00608,2023-04-20,8
S0007821,C00609,2023-11-26,2
S0007822,C00609,2023-01-19,4
S0007823,C00609,2023-09-20,6
S0007824,C00609,2022-07-24,16
S0007825,C00609,2022-10-03,3
S0007826,C00609,2024-12-05,20
S0007827,C00609,2024-12-05,5
S0007828,C00609,2023-03-27,15
S0007829,C00609,2022-10-08,5
S0007830,C00609,2023-06-09,5
S0007831,C00609,2024-11-12,5
S0007832,C00609,2023-02-07,10
S0007833,C00609,2023-06-11,5
S0007834,C00609,2022-04-27,15
S0007835,C00609,2022-09-05,6
S0007836,C00609,2022-10-25,8
S0007837,C00609,2022-03-04,6
S0007838,C00609,2023-11-24,7
S0007839,C00609,2022-01-25,1
S0007840,C00609,2024-08-19,5
S0007841,C00609,2023-04-06,5
S0007842,C00609,2023-08-07,18
S0007843,C00609,2023-07-15,9
S0007844,C00610,2023-07-24,2
S0007845,C00610,2023-11-26,4
S0007846,C00610,2023-02-10,15
S0007847,C00610,2023-07-31,18
S0007848,C00610,2024-07-06,2
S0007849,C00610,2024-01-03,11
S0007850,C00610,2023-06-07,17
S0007851,C00610,2022-01-25,2
S0007852,C00610,2024-01-03,15
S0007853,C00611,2023-01-04,11
S0007854,C00611,2022-11-11,19
S0007855,C00611,2023-06-04,10
S0007856,C00611,2023-04-16,2
S0007857,C00611,2024-11-28,6
S0007858,C00611,2023-02-12,7
S0007859,C00611,2022-10-15,3
S0007860,C00611,2023-12-17,7
S0007861,C00611,2022-12-10,17
S0007862,C00611,2023-01-10,7
S0007863,C00611,2023-05-14,5
S0007864,C00611,2022-04-10,3
S0007865,C00611,2024-10-31,14
S0007866,C00611,2022-08-09,13
S0007867,C00611,2022-12-18,13
S0007868,C00611,2023-08-11,12
S0007869,C00611,2024-03-02,2
S0007870,C00611,2024-11-19,2
S0007871,C00611,2024-07-26,17
S0007872,C00611,2024-06-22,5
S0007873,C00611,2022-07-01,3
S0007874,C00611,2023-04-03,18
S0007875,C00611,2023-09-12,16
S0007876,C00611,2022-05-06,10
S0007877,C00612,2023-01-08,6
S0007878,C00612,2024-09-26,9
S0007879,C00613,2023-02-08,1
S0007880,C00613,2022-04-19,8
S0007881,C00613,2024-11-17,6
S0007882,C00613,2024-01-26,12
S0007883,C00613,2023-04-09,13
S0007884,C00613,2023-04-07,3
S0007885,C00613,2023-12-13,15
S0007886,C00613,2023-04-28,15
S0007887,C00613,2022-03-30,8
S0007888,C00613,2023-11-25,15
S0007889,C00613,2024-06-23,5
S0007890,C00613,2024-05-02,1
S0007891,C00613,2023-02-23,7
S0007892,C00613,2023-01-22,13
S0007893,C00613,2022-02-25,14
S0007894,C00613,2023-02-02,12
S0007895,C00613,2022-02-26,13
S0007896,C00613,2024-06-16,1
S0007897,C00613,2022-10-07,8
S0007898,C00613,2022-07-27,15
S0007899,C00614,2023-11-09,2
S0007900,C00614,2024-12-15,4
S0007901,C00614,2022-02-03,11
S0007902,C00614,2023-05-16,11
S0007903,C00614,2022-10-05,4
S0007904,C00614,2024-06-08,6
S0007905,C00614,2022-09-20,19
S0007906,C00614,2024-04-15,12
S0007907,C00614,2022-09-28,6
S0007908,C00614,2022-08-01,4
S0007909,C00614,2024-12-16,14
S0007910,C00614,2023-10-02,9
S0007911,C00614,2024-08-30,3
S0007912,C00614,2023-02-01,8
S0007913,C00614,2023-07-23,3
S0007914,C00614,2024-11-29,4
S0007915,C00614,2022-11-23,20
S0007916,C00614,2022-07-22,13
S0007917,C00614,2024-04-02,2
S0007918,C00614,2024-02-14,6
S0007919,C00614,2023-10-28,7
S0007920,C00614,2024-05-04,3
S0007921,C00614,2023-02-27,17
S0007922,C00614,2022-07-16,17
S0007923,C00614,2023-07-08,17
S0007924,C00615,2024-12-12,13
S0007925,C00615,2024-10-19,16
S0007926,C00615,2024-08-09,3
S0007927,C00615,2022-06-02,1
S0007928,C00615,2022-04-02,19
S0007929,C00615,2023-05-12,7
S0007930,C00615,2022-11-28,1
S0007931,C00615,2024-07-16,13
S0007932,C00615,2023-01-05,12
S0007933,C00615,2024-09-13,7
S0007934,C00615,2022-06-27,13
S0007935,C00615,2024-01-30,14
S0007936,C00615,2022-11-05,18
S0007937,C00615,2023-10-21,19
S0007938,C00615,2022-06-21,13
S0007939,C00616,2022-05-22,12
S0007940,C00616,2022-11-05,1
S0007941,C00616,2022-07-08,1
S0007942,C00616,2022-01-23,8
S0007943,C00616,2024-05-27,14
S0007944,C00616,2024-08-15,11
S0007945,C00616,2022-03-25,18
S0007946,C00616,2023-01-06,16
S0007947,C00616,2023-04-16,8
S0007948,C00616,2024-09-29,15
S0007949,C00616,2024-07-11,20
S0007950,C00616,2023-02-23,3
S0007951,C00616,2023-12-11,17
S0007952,C00616,2023-01-24,13
S0007953,C00616,2023-10-27,16
S0007954,C00616,2023-08-07,17
S0007955,C00616,2023-11-21,17
S0007956,C00616,2024-04-08,17
S0007957,C00616,2023-11-27,18
S0007958,C00616,2024-08-22,8
S0007959,C00617,2023-01-15,12
S0007960,C00617,2024-09-02,10
S0007961,C00617,2023-09-28,8
S0007962,C00617,2023-04-01,18
S0007963,C00617,2024-08-16,5
S0007964,C00617,2023-01-24,9
S0007965,C00617,2022-07-30,9
S0007966,C00617,2022-10-29,19
S0007967,C00617,2023-03-18,19
S0007968,C00617,2022-08-12,3
S0007969,C00617,2024-05-12,17
S0007970,C00617,2024-05-06,6
S0007971,C00617,2022-08-20,4
S0007972,C00617,2023-05-03,16
S0007973,C00617,2024-01-16,20
S0007974,C00617,2024-05-27,10
S0007975,C00617,2024-10-22,18
S0007976,C00617,2024-07-14,6
S0007977,C00617,2022-03-11,13
S0007978,C00617,2024-10-13,20
S0007979,C00617,2024-08-11,6
S0007980,C00618,2023-07-31,5
S0007981,C00618,2024-11-15,3
S0007982,C00618,2024-11-17,6
S0007983,C00618,2024-03-24,19
S0007984,C00618,2024-01-17,10
S0007985,C00618,2022-02-09,2
S0007986,C00618,2022-06-02,1
S0007987,C00619,2024-12-09,1
S0007988,C00619,2022-07-24,6
S0007989,C00619,2022-07-15,19
S0007990,C00619,2022-10-04,9
S0007991,C00619,2023-08-17,13
S0007992,C00619,2023-03-04,7
S0007993,C00619,2022-05-01,6
S0007994,C00619,2024-07-02,8
S0007995,C00620,2023-11-30,19
S0007996,C00620,2022-11-11,16
S0007997,C00620,2023-09-17,2
S0007998,C00620,2023-02-16,8
S0007999,C00620,2022-11-22,3
S0008000,C00620,2023-04-23,5
S0008001,C00620,2024-12-15,7
S0008002,C00620,2022-03-28,14
S0008003,C00620,2024-12-24,9
S0008004,C00620,2022-03-22,2
S0008005,C00620,2023-10-15,3
S0008006,C00620,2023-11-01,13
S0008007,C00620,2023-02-24,19
S0008008,C00620,2023-03-26,12
S0008009,C00620,2022-09-12,8
S0008010,C00620,2022-01-03,8
S0008011,C00620,2023-09-20,19
S0008012,C00620,2022-10-12,2
S0008013,C00620,2022-05-18,7
S0008014,C00621,2023-01-21,2
S0008015,C00621,2023-02-24,10
S0008016,C00621,2022-11-03,6
S0008017,C00621,2023-11-17,4
S0008018,C00621,2022-12-01,10
S0008019,C00621,2023-04-05,5
S0008020,C00621,2024-01-28,13
S0008021,C00621,2023-11-26,1
S0008022,C00621,2023-08-08,18
S0008023,C00621,2023-08-26,14
S0008024,C00621,2023-08-25,12
S0008025,C00621,2024-01-09,14
S0008026,C00621,2022-01-15,7
S0008027,C00621,2023-02-04,13
S0008028,C00621,2023-12-20,9
S0008029,C00621,2023-10-13,8
S0008030,C00621,2022-09-13,11
S0008031,C00621,2024-09-05,10
S0008032,C00621,2023-05-19,10
S0008033,C00621,2024-08-17,19
S0008034,C00621,2024-09-09,12
S0008035,C00621,2024-05-08,10
S0008036,C00621,2023-05-19,5
S0008037,C00621,2024-08-30,7
S0008038,C00621,2023-02-08,5
S0008039,C00622,2024-02-16,2
S0008040,C00622,2023-07-23,8
S0008041,C00622,2022-12-20,2
S0008042,C00622,2024-05-17,4
S0008043,C00622,2022-07-05,5
S0008044,C00622,2022-09-04,15
S0008045,C00622,2022-01-19,9
S0008046,C00622,2023-03-13,16
S0008047,C00622,2024-05-12,12
S0008048,C00622,2022-02-22,18
S0008049,C00622,2023-08-01,7
S0008050,C00622,2023-01-23,15
S0008051,C00622,2022-09-27,9
S0008052,C00622,2022-08-08,15
S0008053,C00622,2023-09-22,19
S0008054,C00622,2022-03-31,20
S0008055,C00622,2024-06-22,18
S0008056,C00622,2022-11-30,16
S0008057,C00622,2024-04-23,20
S0008058,C00623,2022-07-23,16
S0008059,C00623,2022-08-17,14
S0008060,C00623,2023-08-12,5
S0008061,C00623,2022-04-22,16
S0008062,C00623,2023-06-02,8
S0008063,C00623,2024-08-17,11
S0008064,C00623,2022-05-29,15
S0008065,C00623,2024-08-30,16
S0008066,C00623,2024-11-09,10
S0008067,C00623,2022-09-29,12
S0008068,C00623,2022-08-29,2
S0008069,C00623,2022-07-01,14
S0008070,C00623,2023-11-27,17
S0008071,C00623,2024-09-16,18
S0008072,C00623,2024-06-29,3
S0008073,C00623,2022-05-18,19
S0008074,C00623,2024-03-17,16
S0008075,C00623,2023-06-17,16
S0008076,C00624,2023-11-30,7
S0008077,C00624,2022-06-11,13
S0008078,C00624,2022-10-30,15
S0008079,C00624,2024-09-10,2
S0008080,C00624,2024-06-01,13
S0008081,C00624,2024-01-28,12
S0008082,C00624,2022-06-22,11
S0008083,C00624,2023-08-09,2
S0008084,C00624,2023-05-22,5
S0008085,C00624,2022-11-02,14
S0008086,C00624,2022-11-03,10
S0008087,C00624,2024-07-18,11
S0008088,C00624,2023-05-09,14
S0008089,C00624,2024-04-20,13
S0008090,C00624,2022-01-17,6
S0008091,C00625,2023-09-21,14
S0008092,C00625,2022-07-26,10
S0008093,C00625,2024-01-21,11
S0008094,C00625,2023-07-13,12
S0008095,C00625,2022-05-31,4
S0008096,C00625,2024-09-23,11
S0008097,C00625,2023-10-14,19
S0008098,C00625,2024-01-24,17
S0008099,C00625,2023-03-20,19
S0008100,C00625,2024-12-16,5
S0008101,C00625,2022-07-11,12
S0008102,C00625,2024-06-20,1
S0008103,C00625,2024-01-10,14
S0008104,C00625,2023-09-20,13
S0008105,C00625,2022-10-10,20
S0008106,C00625,2023-12-28,13
S0008107,C00625,2024-06-18,6
S0008108,C00625,2023-03-16,1
S0008109,C00626,2023-11-03,11
S0008110,C00626,2023-07-19,10
S0008111,C00626,2023-03-28,14
S0008112,C00626,2023-09-06,9
S0008113,C00626,2023-04-08,16
S0008114,C00626,2023-09-19,16
S0008115,C00626,2022-01-26,18
S0008116,C00626,2024-10-31,16
S0008117,C00626,2024-05-29,18
S0008118,C00626,2023-02-21,17
S0008119,C00626,2023-07-08,19
S0008120,C00626,2022-07-21,14
S0008121,C00626,2024-09-21,4
S0008122,C00626,2024-01-20,15
S0008123,C00626,2024-03-23,5
S0008124,C00626,2023-09-12,18
S0008125,C00626,2022-03-02,13
S0008126,C00627,2023-05-27,7
S0008127,C00627,2023-11-21,3
S0008128,C00627,2024-12-11,14
S0008129,C00627,2022-10-17,13
S0008130,C00627,2023-06-14,15
S0008131,C00627,2024-09-30,18
S0008132,C00627,2022-04-19,19
S0008133,C00627,2023-02-25,14
S0008134,C00627,2024-07-21,13
S0008135,C00627,2024-05-05,4
S0008136,C00627,2024-07-25,15
S0008137,C00627,2022-12-23,2
S0008138,C00627,2022-02-18,6
S0008139,C00627,2023-04-10,4
S0008140,C00627,2023-04-29,20
S0008141,C00627,2022-04-03,6
S0008142,C00627,2022-04-12,1
S0008143,C00627,2022-07-06,9
S0008144,C00627,2023-10-10,2
S0008145,C00627,2022-06-09,14
S0008146,C00627,2022-10-05,10
S0008147,C00627,2023-09-01,10
S0008148,C00627,2022-01-01,1
S0008149,C00627,2022-03-06,8
S0008150,C00627,2024-08-16,5
S0008151,C00628,2023-09-14,15
S0008152,C00628,2022-11-27,10
S0008153,C00628,2022-11-04,10
S0008154,C00628,2023-04-05,2
S0008155,C00628,2023-12-23,13
S0008156,C00629,2024-05-04,1
S0008157,C00629,2023-10-15,18
S0008158,C00629,2022-05-07,18
S0008159,C00629,2022-10-19,7
S0008160,C00629,2022-04-30,1
S0008161,C00629,2024-03-27,15
S0008162,C00629,2022-12-20,17
S0008163,C00629,2023-08-08,13
S0008164,C00629,2023-02-15,19
S0008165,C00629,2023-11-08,11
S0008166,C00629,2023-12-01,13
S0008167,C00629,2023-06-03,6
S0008168,C00629,2022-10-24,13
S0008169,C00629,2022-01-03,18
S0008170,C00629,2022-08-24,15
S0008171,C00629,2024-01-30,20
S0008172,C00629,2024-08-03,1
S0008173,C00629,2022-08-28,3
S0008174,C00629,2022-01-09,17
S0008175,C00630,2023-07-28,15
S0008176,C00630,2023-09-05,19
S0008177,C00631,2022-03-31,12
S0008178,C00631,2022-06-28,12
S0008179,C00631,2024-12-01,10
S0008180,C00631,2024-11-24,17
S0008181,C00631,2024-11-04,5
S0008182,C00631,2024-02-03,17
S0008183,C00631,2022-05-22,6
S0008184,C00631,2022-04-28,6
S0008185,C00631,2024-08-14,6
S0008186,C00631,2023-11-01,17
S0008187,C00631,2022-09-08,3
S0008188,C00631,2023-07-21,4
S0008189,C00631,2024-05-30,17
S0008190,C00631,2023-11-28,2
S0008191,C00631,2024-04-05,12
S0008192,C00631,2024-06-25,7
S0008193,C00631,2022-08-09,8
S0008194,C00631,2022-12-22,18
S0008195,C00631,2023-11-27,3
S0008196,C00631,2023-11-05,12
S0008197,C00631,2022-10-11,19
S0008198,C00631,2024-08-11,9
S0008199,C00631,2022-09-27,17
S0008200,C00631,2024-03-12,14
S0008201,C00631,2024-08-31,15
S0008202,C00632,2022-04-02,6
S0008203,C00632,2023-02-02,7
S0008204,C00632,2024-02-15,18
S0008205,C00632,2022-11-02,18
S0008206,C00633,2024-07-03,17
S0008207,C00633,2022-05-07,18
S0008208,C00633,2024-07-30,1
S0008209,C00633,2024-10-16,19
S0008210,C00633,2023-09-26,16
S0008211,C00633,2022-11-19,2
S0008212,C00633,2023-12-04,5
S0008213,C00633,2022-07-02,16
S0008214,C00633,2024-08-07,12
S0008215,C00633,2022-03-11,18
S0008216,C00633,2024-03-01,8
S0008217,C00633,2022-10-22,16
S0008218,C00633,2024-07-25,13
S0008219,C00633,2023-05-31,7
S0008220,C00633,2022-09-12,4
S0008221,C00633,2022-12-06,10
S0008222,C00633,2022-04-05,20
S0008223,C00633,2024-03-03,1
S0008224,C00633,2023-05-30,8
S0008225,C00633,2024-03-28,14
S0008226,C00633,2024-12-21,20
S0008227,C00633,2023-10-26,16
S0008228,C00633,2022-02-09,10
S0008229,C00634,2022-08-04,17
S0008230,C00634,2024-01-24,8
S0008231,C00634,2023-10-31,14
S0008232,C00634,2023-05-28,5
S0008233,C00635,2022-05-29,13
S0008234,C00635,2023-06-11,6
S0008235,C00635,2022-09-08,20
S0008236,C00635,2024-06-11,8
S0008237,C00635,2023-09-19,13
S0008238,C00635,2022-06-11,1
S0008239,C00635,2024-07-04,11
S0008240,C00635,2024-12-03,13
S0008241,C00636,2024-07-01,18
S0008242,C00637,2023-04-30,18
S0008243,C00637,2022-06-24,6
S0008244,C00637,2023-08-04,2
S0008245,C00637,2023-10-19,16
S0008246,C00637,2022-11-10,13
S0008247,C00637,2022-10-13,9
S0008248,C00637,2024-11-07,8
S0008249,C00637,2024-08-25,11
S0008250,C00637,2022-06-28,13
S0008251,C00637,2022-04-17,13
S0008252,C00637,2022-05-15,10
S0008253,C00637,2022-04-05,7
S0008254,C00637,2023-11-03,3
S0008255,C00637,2023-12-19,15
S0008256,C00638,2022-03-19,1
S0008257,C00638,2024-08-28,10
S0008258,C00638,2024-04-23,12
S0008259,C00638,2022-09-29,9
S0008260,C00638,2024-12-01,8
S0008261,C00638,2023-09-05,18
S0008262,C00638,2023-01-29,3
S0008263,C00638,2022-06-15,10
S0008264,C00639,2022-02-04,13
S0008265,C00639,2023-09-27,11
S0008266,C00639,2023-04-23,7
S0008267,C00639,2023-09-06,20
S0008268,C00639,2023-11-03,14
S0008269,C00639,2022-11-08,9
S0008270,C00639,2022-01-27,4
S0008271,C00639,2023-04-07,17
S0008272,C00639,2023-11-27,20
S0008273,C00639,2024-06-06,9
S0008274,C00639,2024-05-10,17
S0008275,C00639,2023-08-10,17
S0008276,C00640,2024-11-05,12
S0008277,C00641,2022-10-08,5
S0008278,C00641,2022-12-06,10
S0008279,C00641,2024-11-18,16
S0008280,C00641,2023-08-24,7
S0008281,C00641,2022-10-19,8
S0008282,C00641,2024-04-24,6
S0008283,C00641,2024-11-04,6
S0008284,C00641,2023-10-04,20
S0008285,C00641,2023-11-09,11
S0008286,C00641,2022-06-22,4
S0008287,C00641,2023-07-20,2
S0008288,C00641,2024-02-10,17
S0008289,C00641,2023-07-13,2
S0008290,C00641,2022-01-29,1
S0008291,C00641,2024-03-10,16
S0008292,C00641,2023-08-07,15
S0008293,C00641,2022-07-15,19
S0008294,C00641,2022-05-25,5
S0008295,C00641,2022-03-13,4
S0008296,C00641,2022-05-18,4
S0008297,C00641,2024-06-10,5
S0008298,C00641,2024-12-05,6
S0008299,C00642,2022-04-07,12
S0008300,C00642,2024-01-31,13
S0008301,C00642,2023-07-30,4
S0008302,C00642,2022-01-11,8
S0008303,C00642,2024-07-21,1
S0008304,C00642,2024-09-07,2
S0008305,C00642,2023-09-05,20
S0008306,C00642,2022-10-17,6
S0008307,C00642,2022-07-13,1
S0008308,C00642,2023-11-05,14
S0008309,C00642,2022-05-17,6
S0008310,C00642,2022-07-25,20
S0008311,C00642,2024-09-11,12
S0008312,C00642,2022-12-07,12
S0008313,C00642,2023-05-29,16
S0008314,C00642,2022-05-05,15
S0008315,C00642,2024-12-29,18
S0008316,C00642,2023-03-08,12
S0008317,C00642,2023-08-17,9
S0008318,C00642,2024-07-19,5
S0008319,C00642,2024-02-02,4
S0008320,C00642,2022-09-27,4
S0008321,C00642,2022-09-29,1
S0008322,C00643,2024-04-12,12
S0008323,C00643,2023-10-19,1
S0008324,C00643,2022-01-29,16
S0008325,C00643,2022-03-20,4
S0008326,C00643,2023-09-11,7
S0008327,C00643,2022-01-08,12
S0008328,C00643,2023-09-13,15
S0008329,C00643,2022-06-22,13
S0008330,C00643,2023-03-14,9
S0008331,C00643,2023-06-14,4
S0008332,C00643,2023-10-15,4
S0008333,C00643,2023-04-17,13
S0008334,C00643,2022-07-18,5
S0008335,C00643,2023-09-22,2
S0008336,C00643,2023-02-19,14
S0008337,C00643,2022-02-23,4
S0008338,C00643,2023-01-18,16
S0008339,C00643,2024-12-15,6
S0008340,C00644,2022-01-12,20
S0008341,C00644,2022-07-30,16
S0008342,C00644,2024-05-22,2
S0008343,C00644,2022-12-03,9
S0008344,C00644,2022-01-19,5
S0008345,C00644,2024-04-04,8
S0008346,C00644,2023-10-24,14
S0008347,C00644,2024-07-30,19
S0008348,C00644,2024-02-06,11
S0008349,C00644,2022-11-21,19
S0008350,C00644,2022-07-13,2
S0008351,C00644,2022-04-27,13
S0008352,C00644,2022-10-07,20
S0008353,C00644,2022-05-18,14
S0008354,C00644,2024-05-30,16
S0008355,C00645,2024-12-24,7
S0008356,C00645,2022-10-18,8
S0008357,C00646,2024-07-26,18
S0008358,C00646,2022-09-29,12
S0008359,C00646,2022-01-14,18
S0008360,C00646,2023-01-31,10
S0008361,C00646,2022-03-09,2
S0008362,C00646,2022-06-23,16
S0008363,C00646,2022-04-06,10
S0008364,C00646,2024-07-07,13
S0008365,C00646,2023-08-11,2
S0008366,C00646,2022-01-25,8
S0008367,C00646,2022-07-10,13
S0008368,C00646,2022-04-10,13
S0008369,C00646,2022-02-23,7
S0008370,C00646,2022-10-17,14
S0008371,C00646,2022-07-07,6
S0008372,C00646,2023-06-04,9
S0008373,C00646,2023-02-03,8
S0008374,C00646,2024-07-09,10
S0008375,C00647,2023-12-10,14
S0008376,C00647,2024-11-02,17
S0008377,C00647,2024-06-03,17
S0008378,C00647,2022-12-05,16
S0008379,C00647,2023-04-09,9
S0008380,C00647,2024-09-15,2
S0008381,C00647,2024-06-27,5
S0008382,C00647,2023-07-31,14
S0008383,C00647,2023-01-09,11
S0008384,C00647,2024-10-04,19
S0008385,C00647,2024-11-25,19
S0008386,C00647,2024-05-24,17
S0008387,C00647,2024-05-10,5
S0008388,C00647,2022-05-02,11
S0008389,C00647,2023-11-16,1
S0008390,C00647,2024-02-14,16
S0008391,C00647,2022-10-14,17
S0008392,C00647,2022-09-27,8
S0008393,C00647,2024-03-06,1
S0008394,C00648,2023-04-29,11
S0008395,C00648,2022-12-18,7
S0008396,C00648,2023-03-09,19
S0008397,C00648,2022-06-17,20
S0008398,C00648,2024-11-23,14
S0008399,C00648,2022-10-11,16
S0008400,C00648,2024-09-09,1
S0008401,C00648,2022-10-10,18
S0008402,C00648,2024-10-11,9
S0008403,C00648,2022-12-22,18
S0008404,C00648,2023-01-17,8
S0008405,C00648,2022-08-02,7
S0008406,C00648,2022-06-12,19
S0008407,C00648,2024-07-28,19
S0008408,C00648,2022-07-14,5
S0008409,C00648,2023-05-08,2
S0008410,C00648,2024-06-09,12
S0008411,C00649,2023-12-13,7
S0008412,C00649,2023-02-09,12
S0008413,C00649,2022-08-04,15
S0008414,C00649,2023-09-06,19
S0008415,C00649,2024-02-12,10
S0008416,C00649,2024-03-08,18
S0008417,C00649,2023-09-26,14
